Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude
Pyrénées-Atlantiques,64502,Sames,705.0,43.55,-1.1500244
Pyrénées-Atlantiques,64531,Tabaille-Usquain,47.0,43.35,-0.8499756
Hautes-Pyrénées,65012,Anla,75.0,43.05,0.55000305
Hautes-Pyrénées,65035,Artagnan,512.0,43.45,0.05000305
Hautes-Pyrénées,65057,Azereix,973.0,43.25,-0.049987793
Hautes-Pyrénées,65072,Bazet,1880.0,43.25,0.05000305
Hautes-Pyrénées,65086,Bernadets-Dessus,148.0,43.25,0.25
Hautes-Pyrénées,65092,Beyrède-Jumet-Camous,227.0,42.95,0.3500061
Hautes-Pyrénées,65103,Bouilh-Péreuilh,115.0,43.35,0.1499939
Hautes-Pyrénées,65181,Fréchou-Fréchet,172.0,43.15,0.1499939
Hautes-Pyrénées,65215,Hagedet,43.0,43.55,-0.049987793
Hautes-Pyrénées,65252,Lamarque-Pontacq,873.0,43.15,-0.049987793
Hautes-Pyrénées,65310,Mérilheu,232.0,43.05,0.1499939
Hautes-Pyrénées,65326,Mun,80.0,43.25,0.25
Hautes-Pyrénées,65327,Nestier,186.0,43.05,0.44999695
Hautes-Pyrénées,65396,Saint-Savin,366.0,42.95,-0.049987793
Hautes-Pyrénées,65424,Sers,113.0,42.95,0.05000305
Hautes-Pyrénées,65448,Tournous-Darré,83.0,43.25,0.3500061
Hautes-Pyrénées,65463,Viella,84.0,42.85,0.05000305
Pyrénées-Orientales,66016,Banyuls-sur-Mer,4671.0,42.45,3.149994
Pyrénées-Orientales,66112,Montauriol,251.0,42.55,2.75
Pyrénées-Orientales,66130,Osséja,1372.0,42.45,2.050003
Pyrénées-Orientales,66150,Prats-de-Mollo-la-Preste,1134.0,42.45,2.449997
Pyrénées-Orientales,66160,Reynès,1244.0,42.45,2.75
Pyrénées-Orientales,66188,Saint-Pierre-dels-Forcats,261.0,42.45,2.149994
Pyrénées-Orientales,66196,Sorède,3448.0,42.55,2.949997
Pyrénées-Orientales,66220,Valcebollère,35.0,42.35,2.050003
Pyrénées-Orientales,66232,Vira,27.0,42.75,2.350006
Bas-Rhin,67160,Gœrsdorf,1054.0,48.95,7.75
Bas-Rhin,67190,Hengwiller,195.0,48.65,7.350006
Bas-Rhin,67306,Muhlbach-sur-Bruche,643.0,48.55,7.350006
Bas-Rhin,67330,Niederrœdern,905.0,48.95,8.050003
Bas-Rhin,67341,Oberdorf-Spachbach,411.0,48.95,7.75
Bas-Rhin,67360,Ohnenheim,1147.0,48.15,7.550003
Bas-Rhin,67378,Plobsheim,4473.0,48.45,7.75
Bas-Rhin,67418,Rountzenheim-Auenheim,1976.0,48.85,8.050003
Bas-Rhin,67444,Scherlenheim,116.0,48.75,7.550003
Bas-Rhin,67508,Vœllerdingen,419.0,48.95,7.149994
Bas-Rhin,67509,Volksberg,351.0,48.95,7.25
Bas-Rhin,67545,Witternheim,498.0,48.35,7.649994
Bas-Rhin,67550,Wœrth,1696.0,48.95,7.75
Haut-Rhin,68010,Aspach,1134.0,47.65,7.25
Haut-Rhin,68014,Aubure,360.0,48.25,7.25
Haut-Rhin,68063,Cernay,11745.0,47.75,7.149994
Haut-Rhin,68094,Folgensbourg,915.0,47.55,7.449997
Haut-Rhin,68141,Hochstatt,2177.0,47.75,7.25
Haut-Rhin,68242,Oberhergheim,1296.0,47.95,7.350006
Haut-Rhin,68259,Raedersdorf,492.0,47.45,7.350006
Haut-Rhin,68320,Spechbach,1392.0,47.65,7.25
Haut-Rhin,68334,Thann,7766.0,47.85,7.050003
Haut-Rhin,68373,Winkel,294.0,47.45,7.25
Rhône,69078,Duerne,840.0,45.65,4.550003
Rhône,69081,Écully,18361.0,45.75,4.75
Rhône,69217,Saint-Just-d'Avray,743.0,46.05,4.449997
Rhône,69227,Saint-Martin-en-Haut,3891.0,45.65,4.550003
Rhône,69299,Colombier-Saugnieu,2757.0,45.75,5.149994
Haute-Saône,70063,Belonchamp,210.0,47.75,6.649994
Haute-Saône,70064,Belverne,140.0,47.65,6.649994
Haute-Saône,70075,Bonboillon,198.0,47.35,5.75
Haute-Saône,70113,Cenans,133.0,47.45,6.149994
Haute-Saône,70208,Échenoz-le-Sec,289.0,47.55,6.149994
Haute-Saône,70216,Esboz-Brest,446.0,47.85,6.449997
Alpes-de-Haute-Provence,04008,Annot,1017.0,43.95,6.649994
Alpes-de-Haute-Provence,04023,Bayons,197.0,44.35,6.149994
Alpes-de-Haute-Provence,04034,La Brillanne,1109.0,43.95,5.850006
Alpes-de-Haute-Provence,04040,Le Castellard-Mélan,61.0,44.25,6.149994
Alpes-de-Haute-Provence,04046,Le Chaffaut-Saint-Jurson,691.0,44.05,6.149994
Alpes-de-Haute-Provence,04054,Châteauredon,71.0,44.05,6.25
Alpes-de-Haute-Provence,04067,Curel,52.0,44.15,5.649994
Alpes-de-Haute-Provence,04107,Majastres,5.0,43.95,6.25
Alpes-de-Haute-Provence,04121,Mézel,625.0,44.05,6.149994
Alpes-de-Haute-Provence,04134,La Motte-du-Caire,549.0,44.35,6.050003
Alpes-de-Haute-Provence,04143,Oraison,5981.0,43.95,5.949997
Alpes-de-Haute-Provence,04151,Pierrerue,525.0,43.95,5.850006
Alpes-de-Haute-Provence,04167,La Robine-sur-Galabre,282.0,44.15,6.25
Alpes-de-Haute-Provence,04222,Turriers,344.0,44.35,6.149994
Hautes-Alpes,05158,Le Saix,127.0,44.45,5.850006
Hautes-Alpes,05165,Savournon,246.0,44.45,5.75
Hautes-Alpes,05179,Veynes,3238.0,44.55,5.850006
Hautes-Alpes,05180,Les Vigneaux,523.0,44.85,6.550003
Alpes-Maritimes,06044,La Colle-sur-Loup,8084.0,43.65,7.149994
Alpes-Maritimes,06087,Les Mujouls,40.0,43.85,6.850006
Alpes-Maritimes,06096,Pierlas,101.0,44.05,7.050003
Alpes-Maritimes,06145,Tourette-du-Château,142.0,43.85,7.149994
Ardèche,07035,Boffres,604.0,44.95,4.75
Ardèche,07112,Labastide-sur-Bésorgues,271.0,44.75,4.25
Ardèche,07128,Lalouvesc,377.0,45.15,4.550003
Ardèche,07154,Mazan-l'Abbaye,123.0,44.75,4.050003
Ardèche,07171,Payzac,535.0,44.45,4.149994
Ardèche,07232,Saint-Étienne-de-Lugdarès,408.0,44.65,3.949997
Ardèche,07280,Saint-Paul-le-Jeune,963.0,44.35,4.149994
Ardèche,07339,Vesseaux,2028.0,44.65,4.449997
Ardèche,07348,Vogüé,1058.0,44.55,4.449997
Ardennes,08037,Auvillers-les-Forges,896.0,49.85,4.350006
Ardennes,08097,Challerange,430.0,49.35,4.75
Ardennes,08122,Chooz,758.0,50.05,4.75
Ardennes,08166,Fépin,247.0,50.05,4.75
Ardennes,08167,La Férée,72.0,49.75,4.25
Ardennes,08220,Hauviné,329.0,49.35,4.449997
Ardennes,08255,Linay,221.0,49.65,5.25
Ardennes,08310,Mouron,70.0,49.35,4.75
Ardennes,08346,Prix-lès-Mézières,1351.0,49.75,4.649994
Ardennes,08386,Saint-Loup-en-Champagne,341.0,49.45,4.25
Ardennes,08395,Saint-Pierre-sur-Vence,146.0,49.75,4.649994
Ardennes,08396,Saint-Quentin-le-Petit,121.0,49.55,4.050003
Ardennes,08406,Savigny-sur-Aisne,366.0,49.35,4.75
Ardennes,08421,Signy-Montlibert,93.0,49.55,5.350006
Ardennes,08444,Tétaigne,128.0,49.65,5.149994
Ardennes,08453,Toges,99.0,49.45,4.75
Ardennes,08479,Villers-le-Tourneur,209.0,49.65,4.550003
Ardennes,08482,Villers-sur-le-Mont,102.0,49.65,4.649994
Ardennes,08499,Wasigny,298.0,49.65,4.350006
Ariège,09007,Allières,74.0,43.05,1.3500061
Ariège,09108,Durban-sur-Arize,176.0,43.05,1.3500061
Ariège,09172,Loubaut,26.0,43.15,1.25
Ariège,09222,Orus,26.0,42.75,1.550003
Ariège,09228,Perles-et-Castelet,224.0,42.75,1.75
Ariège,09231,Le Port,167.0,42.85,1.3500061
Ariège,09245,Rieux-de-Pelleport,1268.0,43.05,1.6499939
Ariège,09261,Saint-Girons,6250.0,42.95,1.1499939
Ariège,09276,Saint-Victor-Rouzaud,219.0,43.05,1.550003
Ariège,09292,Sentenac-de-Sérou,53.0,42.95,1.3500061
Ariège,09309,Teilhet,159.0,43.05,1.75
Ariège,09328,Verdun,210.0,42.85,1.6499939
Aube,10045,Beurey,178.0,48.15,4.449997
Aube,10084,Charmont-sous-Barbuise,1025.0,48.45,4.149994
Aube,10098,Chesley,304.0,47.95,4.149994
Aube,10139,Épothémont,156.0,48.45,4.649994
Aube,10141,Essoyes,714.0,48.05,4.550003
Aube,10302,Praslin,86.0,48.05,4.25
Aude,11007,Albières,115.0,42.95,2.449997
Aude,11048,Boutenac,731.0,43.15,2.75
Aude,11049,Bram,3239.0,43.25,2.149994
Aude,11087,Cazalrenoux,98.0,43.15,1.949997
Aude,11134,Fajac-la-Relenque,51.0,43.25,1.75
Aude,11148,Fontcouverte,567.0,43.15,2.649994
Aude,11157,Fraissé-des-Corbières,211.0,42.95,2.850006
Aude,11160,Galinagues,33.0,42.85,2.050003
Aude,11206,Limoux,10302.0,43.05,2.25
Aude,11265,Niort-de-Sault,38.0,42.75,2.050003
Aude,11281,Pexiora,1253.0,43.25,2.050003
Aude,11311,Ribaute,265.0,43.15,2.649994
Aude,11312,Ribouisse,106.0,43.15,1.8500061
Aude,11315,Rieux-Minervois,1975.0,43.25,2.550003
Aude,11342,Saint-Frichoux,233.0,43.25,2.550003
Aude,11366,Sainte-Valière,529.0,43.25,2.850006
Aude,11408,Verzeille,473.0,43.15,2.350006
Aude,11418,Villasavary,1215.0,43.25,2.050003
Aveyron,12033,Bozouls,2978.0,44.45,2.75
Aveyron,12100,Firmi,2348.0,44.55,2.350006
Aveyron,12111,Goutrens,482.0,44.45,2.350006
Aveyron,12141,Martrin,227.0,43.95,2.649994
Aveyron,12147,Montagnol,144.0,43.85,3.050003
Aveyron,12150,Monteils,475.0,44.25,1.949997
Aveyron,12160,Mostuéjouls,326.0,44.25,3.149994
Aveyron,12216,Saint-Côme-d'Olt,1437.0,44.55,2.850006
Bouches-du-Rhône,13050,Lambesc,9991.0,43.65,5.25
Bouches-du-Rhône,13078,Port-Saint-Louis-du-Rhône,8446.0,43.45,4.75
Calvados,14043,Barou-en-Auge,67.0,48.95,-0.049987793
Calvados,14055,Beaumont-en-Auge,398.0,49.25,0.1499939
Calvados,14168,Colombières,205.0,49.35,-0.9500122
Calvados,14223,Le Détroit,90.0,48.85,-0.3499756
Calvados,14240,Épaney,501.0,48.95,-0.15002441
Calvados,14250,Esquay-sur-Seulles,286.0,49.25,-0.6500244
Calvados,14287,Frénouville,1995.0,49.15,-0.25
Calvados,14342,Isigny-sur-Mer,3570.0,49.25,-1.0499878
Calvados,14370,Le Molay-Littry,3059.0,49.25,-0.8499756
Calvados,14424,Le Mesnil-Robert,186.0,48.85,-0.9500122
Calvados,14431,Mézidon Vallée d'Auge,9579.0,49.05,-0.049987793
Calvados,14439,Monfréville,90.0,49.35,-1.0499878
Calvados,14454,Mouen,1731.0,49.15,-0.4500122
Calvados,14486,Ouilly-le-Tesson,565.0,48.95,-0.25
Calvados,14497,Perrières,339.0,48.95,-0.15002441
Calvados,14522,Prêtreville,389.0,49.05,0.25
Calvados,14543,Rots,2508.0,49.25,-0.4500122
Calvados,14576,Val-de-Vie,512.0,48.95,0.1499939
Calvados,14715,Trouville-sur-Mer,4622.0,49.35,0.1499939
Calvados,14738,Verson,3794.0,49.15,-0.4500122
Cantal,15143,Nieudan,102.0,44.95,2.25
Cantal,15188,Saint-Georges,1183.0,45.05,3.149994
Cantal,15198,Sainte-Marie,109.0,44.85,2.850006
Cantal,15230,Sourniac,196.0,45.25,2.350006
Cantal,15242,Le Trioulou,100.0,44.65,2.149994
Cantal,15263,Virargues,118.0,45.15,2.850006
Charente,16013,Angeac-Charente,305.0,45.65,-0.049987793
Charente,16016,Ansac-sur-Vienne,820.0,45.95,0.6499939
Charente,16038,Benest,306.0,46.05,0.44999695
Charente,16067,Bunzac,458.0,45.75,0.3500061
Charente,16073,Chalais,1791.0,45.25,0.05000305
Charente,16096,Cherves-Châtelars,418.0,45.85,0.55000305
Charente,16097,Val-de-Cognac,2285.0,45.75,-0.3499756
Charente,16120,Dirac,1519.0,45.55,0.25
Charente,16187,Linars,2096.0,45.65,0.05000305
Charente,16215,Médillac,153.0,45.25,0.05000305
Charente,16263,Plassac-Rouffiac,387.0,45.55,0.05000305
Charente,16290,Rouzède,235.0,45.75,0.55000305
Charente,16300,Val-de-Bonnieure,1329.0,45.85,0.25
Charente,16303,Saint-Bonnet,410.0,45.45,-0.049987793
Charente,16317,Saint-Fraigne,432.0,45.95,-0.049987793
Charente,16340,Saint-Même-les-Carrières,1024.0,45.65,-0.15002441
Charente,16345,Saint-Quentin-sur-Charente,207.0,45.85,0.6499939
Indre,36016,Bélâbre,924.0,46.55,1.1499939
Indre,36018,Le Blanc,6204.0,46.65,1.1499939
Indre,36051,Chitray,177.0,46.65,1.3500061
Indre,36067,Dunet,104.0,46.45,1.25
Indre,36133,Mouhers,207.0,46.55,1.75
Indre,36218,Sougé,145.0,46.95,1.449997
Indre,36224,Tournon-Saint-Martin,1119.0,46.75,0.94999695
Indre-et-Loire,37029,Bossée,325.0,47.15,0.75
Indre-et-Loire,37049,Chambourg-sur-Indre,1236.0,47.15,0.94999695
Indre-et-Loire,37101,Épeigné-sur-Dême,156.0,47.65,0.6499939
Indre-et-Loire,37146,Marcilly-sur-Maulne,218.0,47.55,0.25
Indre-et-Loire,37151,La Membrolle-sur-Choisille,3291.0,47.45,0.6499939
Indre-et-Loire,37163,Nazelles-Négron,3512.0,47.45,0.94999695
Indre-et-Loire,37234,Saint-Quentin-sur-Indrois,486.0,47.25,1.050003
Indre-et-Loire,37254,Tauxigny-Saint-Bauld,1693.0,47.25,0.8500061
Indre-et-Loire,37269,Verneuil-sur-Indre,469.0,47.05,1.050003
Isère,38008,Ambel,30.0,44.85,5.949997
Isère,38047,Blandin,154.0,45.45,5.449997
Isère,38059,Brié-et-Angonnes,2521.0,45.15,5.75
Isère,38106,Cholonge,347.0,45.05,5.75
Isère,38159,Eydoche,540.0,45.45,5.350006
Isère,38161,Faramans,1122.0,45.35,5.149994
Isère,38245,Montagne,272.0,45.15,5.25
Isère,38250,Montcarra,591.0,45.65,5.350006
Isère,38276,Nivolas-Vermelle,2632.0,45.55,5.350006
Isère,38286,Oulles,13.0,45.05,5.949997
Isère,38373,Saint-Cassien,1157.0,45.35,5.550003
Isère,38398,Saint-Jean-d'Avelanne,979.0,45.55,5.649994
Isère,38503,La Terrasse,2481.0,45.35,5.949997
Jura,39016,Arinthod,1131.0,46.35,5.550003
Jura,39108,Charency,58.0,46.75,5.949997
Jura,39201,Doucier,280.0,46.65,5.75
Jura,39246,Gendrey,432.0,47.25,5.649994
Jura,39266,Les Hays,347.0,46.95,5.350006
Jura,39267,Ivory,92.0,46.95,5.850006
Jura,39285,Lavans-lès-Dole,332.0,47.15,5.649994
Jura,39295,Loisia,153.0,46.45,5.449997
Jura,39467,Rotalier,150.0,46.55,5.449997
Jura,39485,Val Suran,782.0,46.35,5.449997
Landes,40018,Audon,399.0,43.85,-0.8499756
Landes,40023,Baigts,339.0,43.65,-0.75
Landes,40030,Baudignan,52.0,44.05,0.05000305
Landes,40079,Cazalis,136.0,43.65,-0.6500244
Landes,40162,Lucbardez-et-Bargues,570.0,43.95,-0.4500122
Landes,40207,Oeyreluy,1508.0,43.65,-1.0499878
Landes,40216,Ozourt,196.0,43.65,-0.8499756
Landes,40281,Saint-Pierre-du-Mont,9871.0,43.85,-0.5499878
Loir-et-Cher,41039,La Chapelle-Saint-Martin-en-Plaine,681.0,47.75,1.449997
Loir-et-Cher,41154,Morée,1078.0,47.95,1.25
Loir-et-Cher,41163,Nourray,122.0,47.75,1.050003
Loir-et-Cher,41185,Pruniers-en-Sologne,2290.0,47.35,1.6499939
Loir-et-Cher,41248,Couëtron-au-Perche,1028.0,48.05,0.8500061
Loire,42003,Ambierle,1884.0,46.15,3.850006
Loire,42021,Boisset-Saint-Priest,1264.0,45.55,4.149994
Loire,42033,Le Cergne,619.0,46.15,4.25
Loire,42064,Chuyer,750.0,45.45,4.75
Loire,42105,Grézieux-le-Fromental,253.0,45.65,4.149994
Loire,42137,Margerie-Chantagret,823.0,45.55,4.050003
Loire,42171,Pinay,284.0,45.85,4.149994
Loire,42194,Sail-les-Bains,204.0,46.25,3.850006
Loire,42320,Valfleury,709.0,45.55,4.550003
Haute-Loire,43005,Alleyras,153.0,44.95,3.649994
Haute-Loire,43021,Beaulieu,1046.0,45.15,3.949997
Haute-Loire,43040,Brioude,6518.0,45.35,3.350006
Haute-Loire,43141,Montfaucon-en-Velay,1143.0,45.15,4.350006
Haute-Loire,43183,Sainte-Eugénie-de-Villeneuve,111.0,45.15,3.649994
Haute-Loire,43188,Saint-Georges-d'Aurac,475.0,45.15,3.550003
Haute-Loire,43259,Vernassal,364.0,45.15,3.75
Loire-Atlantique,44002,Aigrefeuille-sur-Maine,4068.0,47.05,-1.4500122
Loire-Atlantique,44014,Le Bignon,3957.0,47.05,-1.5499878
Loire-Atlantique,44081,Legé,4701.0,46.95,-1.5499878
Loire-Atlantique,44087,Machecoul-Saint-Même,7642.0,47.05,-1.8499756
Loire-Atlantique,44194,Sautron,8512.0,47.25,-1.6500244
Loire-Atlantique,44203,Le Temple-de-Bretagne,2036.0,47.35,-1.75
Loiret,45175,Jouy-le-Potier,1567.0,47.75,1.8500061
Loiret,45186,Lorcy,589.0,48.05,2.550003
Loiret,45189,Louzouer,245.0,48.05,2.850006
Loiret,45240,Outarville,1332.0,48.25,2.050003
Loiret,45263,Rouvres-Saint-Jean,295.0,48.35,2.25
Loiret,45293,Saint-Maurice-sur-Fessard,1148.0,47.95,2.649994
Lot,46005,Anglars-Juillac,331.0,44.45,1.25
Lot,46026,Belmont-Sainte-Foi,123.0,44.25,1.6499939
Lot,46037,Bouziès,93.0,44.45,1.6499939
Lot,46041,Cadrieu,161.0,44.55,1.8500061
Lot,46047,Calès,166.0,44.85,1.550003
Lot,46088,Douelle,829.0,44.45,1.3500061
Lot,46103,Saint-Paul-Flaugnac,984.0,44.25,1.449997
Lot,46167,Lentillac-du-Causse,110.0,44.55,1.6499939
Lot,46232,Le Vignon-en-Quercy,970.0,44.95,1.6499939
Lot,46241,Rouffilhac,189.0,44.85,1.449997
Lot,46255,Saint-Cirgues,326.0,44.75,2.149994
Lot,46339,Saint-Jean-Lagineste,384.0,44.85,1.8500061
Lot-et-Garonne,47019,Bajamont,993.0,44.25,0.75
Lot-et-Garonne,47049,Casseneuil,2371.0,44.45,0.6499939
Lot-et-Garonne,47084,Douzains,267.0,44.65,0.55000305
Lot-et-Garonne,47098,Fieux,337.0,44.05,0.44999695
Lot-et-Garonne,47122,Labretonie,175.0,44.45,0.3500061
Lot-et-Garonne,47147,Lévignac-de-Guyenne,681.0,44.65,0.25
Lot-et-Garonne,47200,Parranquet,115.0,44.65,0.8500061
Lot-et-Garonne,47214,Puch-d'Agenais,702.0,44.35,0.25
Lot-et-Garonne,47218,Puysserampion,246.0,44.55,0.3500061
Lot-et-Garonne,47244,Sainte-Gemme-Martaillac,384.0,44.35,0.1499939
Lot-et-Garonne,47276,Saint-Sardos,296.0,44.35,0.44999695
Lot-et-Garonne,47279,Saint-Sixte,360.0,44.15,0.75
Lot-et-Garonne,47295,Savignac-sur-Leyze,313.0,44.45,0.75
Lot-et-Garonne,47312,Tournon-d'Agenais,754.0,44.35,1.050003
Lozère,48054,Cubiérettes,47.0,44.45,3.75
Lozère,48055,Cultures,193.0,44.45,3.350006
Lozère,48073,Les Hermaux,99.0,44.55,3.149994
Lozère,48097,Moissac-Vallée-Française,218.0,44.15,3.75
Lozère,48140,Saint-Chély-d'Apcher,4096.0,44.85,3.25
Lozère,48151,Saint-Frézal-d'Albuges,60.0,44.55,3.75
Mayenne,53035,Bouchamps-lès-Craon,604.0,47.85,-0.9500122
Mayenne,53045,La Brûlatte,675.0,48.05,-0.9500122
Mayenne,53144,Marcillé-la-Ville,750.0,48.35,-0.4500122
Mayenne,53168,Nuillé-sur-Vicoin,1235.0,47.95,-0.75
Mayenne,53211,Saint-Denis-de-Gastines,1412.0,48.35,-0.8499756
Landes,40070,Castandet,413.0,43.85,-0.3499756
Landes,40089,Doazit,854.0,43.65,-0.6500244
Landes,40101,Gaas,471.0,43.65,-1.0499878
Landes,40135,Labrit,856.0,44.15,-0.5499878
Landes,40144,Larbey,242.0,43.75,-0.75
Landes,40190,Monségur,391.0,43.65,-0.5499878
Landes,40233,Pouillon,3128.0,43.65,-0.9500122
Landes,40267,Saint-Justin,1009.0,44.05,-0.25
Landes,40277,Saint-Pandelon,709.0,43.65,-1.0499878
Landes,40282,Saint-Sever,4983.0,43.75,-0.5499878
Landes,40298,Serres-Gaston,398.0,43.65,-0.5499878
Landes,40314,Tercis-les-Bains,1307.0,43.65,-1.1500244
Lozère,48181,Saint-Saturnin,60.0,44.45,3.25
Maine-et-Loire,49068,Champtocé-sur-Loire,1846.0,47.45,-0.8499756
Maine-et-Loire,49070,Chanteloup-les-Bois,690.0,47.05,-0.6500244
Maine-et-Loire,49076,La Chapelle-Saint-Laud,801.0,47.65,-0.3499756
Maine-et-Loire,49092,Chemillé-en-Anjou,21386.0,47.25,-0.6500244
Maine-et-Loire,49114,Courléon,140.0,47.35,0.1499939
Maine-et-Loire,49129,Écouflant,4475.0,47.55,-0.5499878
Maine-et-Loire,49161,La Jaille-Yvon,341.0,47.75,-0.6500244
Maine-et-Loire,49221,Mouliherne,799.0,47.45,0.05000305
Maine-et-Loire,49253,Le Puy-Notre-Dame,1121.0,47.15,-0.25
Maine-et-Loire,49260,La Romagne,1998.0,47.05,-1.0499878
Maine-et-Loire,49278,Sainte-Gemmes-sur-Loire,3552.0,47.45,-0.5499878
Manche,50021,Audouville-la-Hubert,78.0,49.45,-1.25
Manche,50025,Avranches,10240.0,48.65,-1.3499756
Manche,50040,Beauficel,116.0,48.75,-0.9500122
Manche,50142,Vicq-sur-Mer,1072.0,49.65,-1.3499756
Manche,50158,Cuves,271.0,48.75,-1.0499878
Manche,50210,Gorges,344.0,49.25,-1.3499756
Manche,50230,Hardinvast,910.0,49.55,-1.6500244
Manche,50266,Lengronne,446.0,48.95,-1.3499756
Manche,50299,Le Mesnil,220.0,49.35,-1.6500244
Manche,50356,Moon-sur-Elle,785.0,49.25,-1.0499878
Manche,50384,Octeville-l'Avenel,229.0,49.55,-1.3499756
Manche,50397,Perriers-en-Beauficel,207.0,48.75,-0.9500122
Manche,50412,Port-Bail-sur-Mer,2534.0,49.35,-1.6500244
Manche,50474,Saint-Georges-de-Rouelley,542.0,48.65,-0.75
Manche,50556,Sainte-Suzanne-sur-Vire,702.0,49.05,-1.0499878
Marne,51071,Bouchy-Saint-Genest,205.0,48.65,3.449997
Marne,51117,Champigneul-Champagne,321.0,48.95,4.149994
Marne,51125,Chapelaine,54.0,48.55,4.449997
Marne,51149,Chepy,449.0,48.95,4.449997
Marne,51197,La Croix-en-Champagne,84.0,49.05,4.649994
Marne,51216,Dontrien,258.0,49.25,4.449997
Marne,51228,Élise-Daucourt,82.0,49.05,4.850006
Marne,51234,Esclavolles-Lurey,639.0,48.55,3.649994
Marne,51353,Marsangis,46.0,48.65,3.850006
Marne,51378,Monthelon,346.0,49.05,3.949997
Marne,51430,Pierre-Morains,84.0,48.85,4.050003
Marne,51484,Saint-Gilles,268.0,49.25,3.649994
Marne,51496,Saint-Lumier-en-Champagne,267.0,48.75,4.649994
Marne,51497,Saint-Lumier-la-Populeuse,41.0,48.75,4.75
Marne,51507,Sainte-Menehould,4166.0,49.05,4.949997
Marne,51552,Songy,269.0,48.75,4.449997
Marne,51578,Trécon,92.0,48.85,4.050003
Marne,51620,Vienne-la-Ville,166.0,49.15,4.850006
Marne,51625,Villeneuve-la-Lionne,278.0,48.75,3.449997
Marne,51628,Villeneuve-Saint-Vistre-et-Villevotte,121.0,48.65,3.75
Marne,51646,Virginy,82.0,49.15,4.75
Haute-Marne,52027,Aujeurres,69.0,47.75,5.149994
Haute-Marne,52042,Beauchemin,110.0,47.95,5.25
Haute-Marne,52059,Bonnecourt,144.0,47.95,5.449997
Haute-Marne,52061,Bourdons-sur-Rognon,294.0,48.15,5.350006
Haute-Marne,52193,Euffigneix,299.0,48.15,5.050003
Haute-Marne,52199,Ferrière-et-Lafolie,53.0,48.45,5.050003
Haute-Marne,52203,Fontaines-sur-Marne,147.0,48.55,5.149994
Haute-Marne,52248,Is-en-Bassigny,541.0,48.05,5.449997
Haute-Marne,52328,Montcharvot,36.0,47.95,5.75
Haute-Marne,52422,Richebourg,255.0,48.05,5.050003
Haute-Marne,52429,Roches-sur-Marne,574.0,48.55,5.050003
Haute-Marne,52461,Sarrey,376.0,48.05,5.449997
Haute-Marne,52524,Vignory,224.0,48.25,5.050003
Mayenne,53011,Astillé,886.0,47.95,-0.8499756
Mayenne,53224,Saint-Germain-le-Fouilloux,1186.0,48.15,-0.8499756
Mayenne,53243,Saint-Ouën-des-Toits,1782.0,48.15,-0.8499756
Mayenne,53270,Vieuvy,107.0,48.45,-0.8499756
Meurthe-et-Moselle,54001,Abaucourt,317.0,48.85,6.25
Meurthe-et-Moselle,54026,Athienville,172.0,48.75,6.449997
Meurthe-et-Moselle,54038,Azerailles,758.0,48.55,6.649994
Meurthe-et-Moselle,54045,Barbonville,429.0,48.55,6.350006
Meurthe-et-Moselle,54073,Bicqueley,927.0,48.65,5.949997
Meurthe-et-Moselle,54082,Boncourt,172.0,49.15,5.850006
Meurthe-et-Moselle,54088,Bouvron,227.0,48.75,5.850006
Meurthe-et-Moselle,54116,Chanteheux,2136.0,48.55,6.550003
Meurthe-et-Moselle,54192,Ferrières,327.0,48.55,6.25
Meurthe-et-Moselle,54209,Franconville,64.0,48.55,6.449997
Meurthe-et-Moselle,54271,Igney,117.0,48.65,6.850006
Meurthe-et-Moselle,54287,Lachapelle,264.0,48.45,6.75
Meurthe-et-Moselle,54301,Lanfroicourt,128.0,48.85,6.350006
Meurthe-et-Moselle,54306,Lay-Saint-Remy,338.0,48.65,5.75
Meurthe-et-Moselle,54315,Leyr,907.0,48.85,6.25
Meurthe-et-Moselle,54320,Loisy,324.0,48.85,6.149994
Meurthe-et-Moselle,54375,Montauville,1086.0,48.95,6.050003
Meurthe-et-Moselle,54378,Montigny-sur-Chiers,471.0,49.45,5.649994
Meurthe-et-Moselle,54396,Neufmaisons,217.0,48.45,6.850006
Meurthe-et-Moselle,54417,Parey-Saint-Césaire,245.0,48.55,6.050003
Meurthe-et-Moselle,54466,Royaumeix,407.0,48.75,5.850006
Meurthe-et-Moselle,54475,Saint-Germain,154.0,48.45,6.350006
Meurthe-et-Moselle,54480,Saint-Martin,55.0,48.55,6.75
Meurthe-et-Moselle,54525,Tiercelet,645.0,49.45,5.850006
Meurthe-et-Moselle,54540,Val-et-Châtillon,562.0,48.55,7.050003
Meurthe-et-Moselle,54566,Vilcey-sur-Trey,148.0,48.95,5.949997
Meurthe-et-Moselle,54583,Villey-le-Sec,418.0,48.65,5.949997
Tarn,81222,Réalmont,3529.0,43.75,2.149994
Tarn,81262,Saint-Marcel-Campes,220.0,44.05,2.050003
Tarn,81275,Salles,195.0,44.05,2.050003
Tarn,81299,Teyssode,381.0,43.65,1.949997
Tarn-et-Garonne,82001,Albefeuille-Lagarde,602.0,44.05,1.25
Tarn-et-Garonne,82038,Caylus,1470.0,44.25,1.75
Tarn-et-Garonne,82073,Goudourville,959.0,44.15,0.94999695
Tarn-et-Garonne,82178,Savenès,820.0,43.85,1.1499939
