CODGEO;REG;DEP;LIBGEO;PMUN2021
02413;32;02;Laval-en-Laonnois;244
02414;32;02;Lavaqueresse;200
02415;32;02;Laversine;157
02416;32;02;Lemé;415
02417;32;02;Lempire;123
02418;32;02;Lerzy;224
02419;32;02;Leschelle;268
02420;32;02;Lesdins;827
02421;32;02;Lesges;91
02422;32;02;Lesquielles-Saint-Germain;797
02423;32;02;Leuilly-sous-Coucy;436
02424;32;02;Leury;102
02425;32;02;Leuze;180
02426;32;02;Levergies;541
02427;32;02;Lhuys;139
02428;32;02;Licy-Clignon;74
02429;32;02;Lierval;124
02430;32;02;Liesse-Notre-Dame;1 268
02431;32;02;Liez;381
02432;32;02;Limé;191
02433;32;02;Lislet;221
02435;32;02;Logny-lès-Aubenton;83
02438;32;02;Longpont;242
02439;32;02;Les Septvallons;1 215
02440;32;02;Lor;137
02441;32;02;Louâtre;176
02442;32;02;Loupeigne;89
02443;32;02;Lucy-le-Bocage;209
02444;32;02;Lugny;127
02445;32;02;Luzoir;272
02446;32;02;Ly-Fontaine;118
02447;32;02;Maast-et-Violaine;140
02448;32;02;Mâchecourt;113
02449;32;02;Macogny;63
02450;32;02;Macquigny;358
02451;32;02;Magny-la-Fosse;122
02452;32;02;Maissemy;234
02453;32;02;Maizy;403
02454;32;02;La Malmaison;404
02455;32;02;Malzy;189
02456;32;02;Manicamp;300
02457;32;02;Marchais;392
02458;32;02;Dhuys et Morin-en-Brie;823
02459;32;02;Marcy;155
02460;32;02;Marcy-sous-Marle;205
02461;32;02;Marest-Dampcourt;356
02462;32;02;Mareuil-en-Dôle;226
02463;32;02;Marfontaine;84
02464;32;02;Margival;362
02465;32;02;Marigny-en-Orxois;528
02466;32;02;Marizy-Sainte-Geneviève;129
02467;32;02;Marizy-Saint-Mard;49
02468;32;02;Marle;2 221
02469;32;02;Marly-Gomont;488
02470;32;02;Martigny;432
02471;32;02;Martigny-Courpierre;134
02472;32;02;Mauregny-en-Haye;399
02473;32;02;Mayot;220
02474;32;02;Mennessis;394
02476;32;02;Mennevret;671
02477;32;02;Mercin-et-Vaux;954
02478;32;02;Merlieux-et-Fouquerolles;257
02480;32;02;Mesbrecourt-Richecourt;318
02481;32;02;Mesnil-Saint-Laurent;465
02482;32;02;Meurival;55
02483;32;02;Mézières-sur-Oise;510
02484;32;02;Mézy-Moulins;543
02485;32;02;Missy-aux-Bois;97
02486;32;02;Missy-lès-Pierrepont;106
02487;32;02;Missy-sur-Aisne;619
02488;32;02;Molain;159
02489;32;02;Molinchart;349
02490;32;02;Monampteuil;123
02491;32;02;Monceau-le-Neuf-et-Faucouzy;321
02492;32;02;Monceau-lès-Leups;439
02493;32;02;Monceau-le-Waast;221
02494;32;02;Monceau-sur-Oise;128
02495;32;02;Mondrepuis;1 038
02496;32;02;Monnes;96
02497;32;02;Mons-en-Laonnois;1 149
02498;32;02;Montaigu;764
02499;32;02;Montbavin;41
02500;32;02;Montbrehain;810
02501;32;02;Montchâlons;85
02502;32;02;Montcornet;1 257
02503;32;02;Mont-d'Origny;826
02504;32;02;Montescourt-Lizerolles;1 614
02505;32;02;Montfaucon;208
02506;32;02;Montgobert;200
02507;32;02;Montgru-Saint-Hilaire;30
02508;32;02;Monthenault;151
02509;32;02;Monthiers;155
02510;32;02;Monthurel;142
02511;32;02;Montigny-en-Arrouaise;310
02512;32;02;Montigny-l'Allier;268
02513;32;02;Montigny-le-Franc;135
02514;32;02;Montigny-Lengrain;695
02515;32;02;Montigny-lès-Condé;52
02516;32;02;Montigny-sous-Marle;70
02517;32;02;Montigny-sur-Crécy;292
02518;32;02;Montlevon;300
02519;32;02;Montloué;190
02520;32;02;Mont-Notre-Dame;733
02521;32;02;Montreuil-aux-Lions;1 351
02522;32;02;Mont-Saint-Jean;83
02523;32;02;Mont-Saint-Martin;71
02524;32;02;Mont-Saint-Père;691
02525;32;02;Morcourt;556
02526;32;02;Morgny-en-Thiérache;104
02527;32;02;Morsain;466
02528;32;02;Mortefontaine;221
02529;32;02;Mortiers;182
02530;32;02;Moulins;77
02531;32;02;Moussy-Verneuil;132
02532;32;02;Moÿ-de-l'Aisne;979
02533;32;02;Muret-et-Crouttes;106
02534;32;02;Muscourt;45
02535;32;02;Nampcelles-la-Cour;113
02536;32;02;Nampteuil-sous-Muret;98
02537;32;02;Nanteuil-la-Fosse;207
02538;32;02;Nanteuil-Notre-Dame;77
02539;32;02;Nauroy;686
02540;32;02;Nesles-la-Montagne;1 206
02541;32;02;Neufchâtel-sur-Aisne;421
02542;32;02;Neuflieux;80
02543;32;02;Neuilly-Saint-Front;2 018
02544;32;02;Neuve-Maison;610
02545;32;02;La Neuville-Bosmont;187
02546;32;02;La Neuville-en-Beine;186
02547;32;02;La Neuville-Housset;64
02548;32;02;La Neuville-lès-Dorengt;386
02549;32;02;Neuville-Saint-Amand;859
02550;32;02;Neuville-sur-Ailette;120
02551;32;02;Neuville-sur-Margival;112
02552;32;02;Neuvillette;191
02553;32;02;Nizy-le-Comte;240
02554;32;02;Nogentel;1 108
02555;32;02;Nogent-l'Artaud;2 098
02556;32;02;Noircourt;73
02557;32;02;Noroy-sur-Ourcq;128
02558;32;02;Le Nouvion-en-Thiérache;2 505
02559;32;02;Nouvion-et-Catillon;503
02560;32;02;Nouvion-le-Comte;243
02561;32;02;Nouvion-le-Vineux;145
02562;32;02;Nouvron-Vingré;201
02563;32;02;Noyales;153
02564;32;02;Bernoy-le-Château;855
02565;32;02;Œuilly;294
02566;32;02;Ognes;1 108
02567;32;02;Ohis;272
02568;32;02;Oigny-en-Valois;168
02569;32;02;Oisy;481
02570;32;02;Ollezy;173
02571;32;02;Omissy;704
02572;32;02;Orainville;501
02573;32;02;Orgeval;55
02574;32;02;Origny-en-Thiérache;1 382
02575;32;02;Origny-Sainte-Benoite;1 638
02576;32;02;Osly-Courtil;325
02577;32;02;Ostel;91
02578;32;02;Oulches-la-Vallée-Foulon;84
02579;32;02;Oulchy-la-Ville;124
02580;32;02;Oulchy-le-Château;814
02581;32;02;Paars;317
02582;32;02;Paissy;78
02583;32;02;Pancy-Courtecon;53
02584;32;02;Papleux;116
02585;32;02;Parcy-et-Tigny;251
02586;32;02;Parfondeval;139
02587;32;02;Parfondru;352
02588;32;02;Pargnan;66
02589;32;02;Pargny-Filain;255
02590;32;02;Pargny-la-Dhuys;171
02591;32;02;Pargny-les-Bois;138
02592;32;02;Parpeville;192
02593;32;02;Pasly;1 063
02594;32;02;Passy-en-Valois;126
02595;32;02;Passy-sur-Marne;138
02596;32;02;Pavant;756
02598;32;02;Pernant;681
02599;32;02;Pierremande;251
02600;32;02;Pierrepont;330
02601;32;02;Pignicourt;182
02602;32;02;Pinon;1 655
02604;32;02;Pithon;80
02605;32;02;Pleine-Selve;191
02606;32;02;Le Plessier-Huleu;77
02607;32;02;Ploisy;91
02608;32;02;Plomion;461
02609;32;02;Ployart-et-Vaurseine;22
02610;32;02;Pommiers;750
02612;32;02;Pont-Arcy;121
02613;32;02;Pontavert;602
02614;32;02;Pontru;276
02615;32;02;Pontruet;355
02616;32;02;Pont-Saint-Mard;194
02617;32;02;Pouilly-sur-Serre;501
02618;32;02;Prémont;688
02619;32;02;Prémontré;617
02620;32;02;Presles-et-Boves;334
02621;32;02;Presles-et-Thierny;393
02622;32;02;Priez;56
02623;32;02;Prisces;95
02624;32;02;Proisy;273
02625;32;02;Proix;143
02626;32;02;Prouvais;337
02627;32;02;Proviseux-et-Plesnoy;130
02628;32;02;Puiseux-en-Retz;215
02629;32;02;Puisieux-et-Clanlieu;323
02631;32;02;Quierzy;409
02632;32;02;Quincy-Basse;55
02633;32;02;Quincy-sous-le-Mont;61
02634;32;02;Raillimont;89
02635;32;02;Ramicourt;147
02636;32;02;Regny;198
02637;32;02;Remaucourt;290
02638;32;02;Remies;239
02639;32;02;Remigny;344
02640;32;02;Renansart;153
02641;32;02;Renneval;119
02642;32;02;Résigny;163
02643;32;02;Ressons-le-Long;784
02644;32;02;Retheuil;335
02645;32;02;Reuilly-Sauvigny;200
02647;32;02;Ribeauville;68
02648;32;02;Ribemont;1 904
02649;32;02;Rocourt-Saint-Martin;311
02650;32;02;Rocquigny;362
02651;32;02;Rogécourt;100
02652;32;02;Rogny;101
02653;32;02;Romeny-sur-Marne;482
02654;32;02;Romery;83
02655;32;02;Ronchères;149
02656;32;02;Roucy;384
02657;32;02;Rougeries;218
02658;32;02;Roupy;238
02659;32;02;Rouvroy;506
02660;32;02;Rouvroy-sur-Serre;39
02661;32;02;Royaucourt-et-Chailvet;236
02662;32;02;Rozet-Saint-Albin;330
02663;32;02;Rozières-sur-Crise;230
02664;32;02;Rozoy-Bellevalle;121
02665;32;02;Grand-Rozoy;299
02666;32;02;Rozoy-sur-Serre;949
02667;32;02;Saconin-et-Breuil;197
02668;32;02;Sains-Richaumont;978
02670;32;02;Saint-Algis;148
02671;32;02;Saint-Aubin;280
02672;32;02;Saint-Bandry;247
02673;32;02;Saint-Christophe-à-Berry;442
02674;32;02;Saint-Clément;49
02675;32;02;Sainte-Croix;134
02676;32;02;Saint-Erme-Outre-et-Ramecourt;1 705
02677;32;02;Saint-Eugène;236
02678;32;02;Sainte-Geneviève;67
02679;32;02;Saint-Gengoulph;152
02680;32;02;Saint-Gobain;2 315
02681;32;02;Saint-Gobert;282
02682;32;02;Saint-Mard;115
02683;32;02;Saint-Martin-Rivière;111
02684;32;02;Saint-Michel;3 252
02685;32;02;Saint-Nicolas-aux-Bois;123
02686;32;02;Saint-Paul-aux-Bois;366
02687;32;02;Saint-Pierre-Aigle;336
02688;32;02;Saint-Pierre-lès-Franqueville;43
02689;32;02;Saint-Pierremont;40
02690;32;02;Sainte-Preuve;72
02691;32;02;Saint-Quentin;52 958
02693;32;02;Saint-Rémy-Blanzy;224
02694;32;02;Saint-Simon;612
02696;32;02;Saint-Thomas;72
02697;32;02;Samoussy;381
02698;32;02;Sancy-les-Cheminots;100
02699;32;02;Saponay;273
02701;32;02;Saulchery;697
02702;32;02;Savy;609
02703;32;02;Seboncourt;1 084
02704;32;02;Selens;220
02705;32;02;La Selve;202
02706;32;02;Septmonts;567
02707;32;02;Septvaux;179
02708;32;02;Sequehart;213
02709;32;02;Serain;400
02710;32;02;Seraucourt-le-Grand;723
02711;32;02;Serches;279
02712;32;02;Sergy;139
02713;32;02;Seringes-et-Nesles;264
02714;32;02;Sermoise;354
02715;32;02;Serval;42
02716;32;02;Servais;290
02717;32;02;Séry-lès-Mézières;601
02718;32;02;Silly-la-Poterie;116
02719;32;02;Sinceny;2 000
02720;32;02;Sissonne;2 063
02721;32;02;Sissy;474
02722;32;02;Soissons;28 705
02723;32;02;Soize;96
02724;32;02;Sommelans;59
02725;32;02;Sommeron;136
02726;32;02;Sommette-Eaucourt;177
02727;32;02;Sons-et-Ronchères;209
02728;32;02;Sorbais;257
02729;32;02;Soucy;77
02730;32;02;Soupir;268
02731;32;02;Le Sourd;178
02732;32;02;Surfontaine;105
02734;32;02;Taillefontaine;267
02735;32;02;Tannières;16
02736;32;02;Tartiers;164
02737;32;02;Tavaux-et-Pontséricourt;551
02738;32;02;Tergnier;13 431
02739;32;02;Terny-Sorny;336
02740;32;02;Thenailles;221
02741;32;02;Thenelles;541
02742;32;02;Thiernu;119
02743;32;02;Le Thuel;153
02744;32;02;Torcy-en-Valois;74
02745;32;02;Toulis-et-Attencourt;113
02746;32;02;Travecy;670
02747;32;02;Trefcon;82
02748;32;02;Trélou-sur-Marne;942
02749;32;02;Troësnes;214
02750;32;02;Trosly-Loire;559
02751;32;02;Trucy;141
02752;32;02;Tugny-et-Pont;283
02753;32;02;Tupigny;328
02754;32;02;Ugny-le-Gay;186
02755;32;02;Urcel;555
02756;32;02;Urvillers;688
02757;32;02;Vadencourt;517
02758;32;02;Vailly-sur-Aisne;2 015
02759;32;02;La Vallée-au-Blé;362
02760;32;02;La Vallée-Mulâtre;143
02761;32;02;Variscourt;210
02762;32;02;Vassens;160
02763;32;02;Vasseny;211
02764;32;02;Vassogne;91
02765;32;02;Vaucelles-et-Beffecourt;235
02766;32;02;Vaudesson;237
02767;32;02;Vauxrezis;321
02768;32;02;Vauxaillon;517
02769;32;02;Vaux-Andigny;915
02770;32;02;Vauxbuin;778
02772;32;02;Vaux-en-Vermandois;148
02773;32;02;Vauxtin;40
02774;32;02;Vendelles;121
02775;32;02;Vendeuil;926
02776;32;02;Vendhuile;563
02777;32;02;Vendières;133
02778;32;02;Vendresse-Beaulne;97
02779;32;02;Vénérolles;221
02780;32;02;Venizel;1 348
02781;32;02;Verdilly;457
02782;32;02;Le Verguier;218
02783;32;02;Grand-Verly;137
02784;32;02;Petit-Verly;150
02785;32;02;Vermand;1 101
02786;32;02;Verneuil-sous-Coucy;129
02787;32;02;Verneuil-sur-Serre;261
02788;32;02;Versigny;466
02789;32;02;Vervins;2 600
02790;32;02;Vesles-et-Caumont;242
02791;32;02;Veslud;265
02792;32;02;Veuilly-la-Poterie;156
02793;32;02;Vézaponin;114
02794;32;02;Vézilly;185
02795;32;02;Vic-sur-Aisne;1 602
02796;32;02;Vichel-Nanteuil;90
02797;32;02;Viel-Arcy;172
02798;32;02;Viels-Maisons;1 205
02799;32;02;Vierzy;395
02800;32;02;Viffort;314
02801;32;02;Vigneux-Hocquet;268
02802;32;02;La Ville-aux-Bois-lès-Dizy;205
02803;32;02;La Ville-aux-Bois-lès-Pontavert;145
02804;32;02;Villemontoire;200
02805;32;02;Villeneuve-Saint-Germain;2 541
02806;32;02;Villeneuve-sur-Fère;292
02807;32;02;Villequier-Aumont;666
02808;32;02;Villeret;275
02809;32;02;Villers-Agron-Aiguizy;66
02810;32;02;Villers-Cotterêts;10 454
02812;32;02;Villers-Hélon;199
02813;32;02;Villers-le-Sec;251
02814;32;02;Villers-lès-Guise;163
02815;32;02;Villers-Saint-Christophe;424
02816;32;02;Villers-sur-Fère;526
02817;32;02;Ville-Savoye;83
02818;32;02;Villiers-Saint-Denis;1 157
02819;32;02;Vincy-Reuil-et-Magny;107
02820;32;02;Viry-Noureuil;1 684
02821;32;02;Vivaise;668
02822;32;02;Vivières;403
02823;32;02;Voharies;75
02824;32;02;Vorges;376
02826;32;02;Voulpaix;348
02827;32;02;Voyenne;307
02828;32;02;Vregny;91
02829;32;02;Vuillery;43
02830;32;02;Wassigny;966
02831;32;02;Watigny;369
02832;32;02;Wiège-Faty;182
02833;32;02;Wimy;479
02834;32;02;Wissignicourt;164
03001;84;03;Abrest;2 919
03002;84;03;Agonges;305
03003;84;03;Ainay-le-Château;984
03004;84;03;Andelaroche;229
03005;84;03;Archignat;337
03006;84;03;Arfeuilles;625
03007;84;03;Arpheuilles-Saint-Priest;365
03008;84;03;Arronnes;379
03009;84;03;Aubigny;140
03010;84;03;Audes;413
03011;84;03;Aurouër;423
03012;84;03;Autry-Issards;313
03013;84;03;Avermes;4 060
03014;84;03;Avrilly;136
03015;84;03;Bagneux;330
03016;84;03;Barberier;141
03017;84;03;Barrais-Bussolles;186
03018;84;03;Bayet;675
03019;84;03;Beaulon;1 632
03020;84;03;Beaune-d'Allier;290
03021;84;03;Bègues;226
03022;84;03;Bellenaves;982
03023;84;03;Bellerive-sur-Allier;8 855
03024;84;03;Bert;247
03025;84;03;Bessay-sur-Allier;1 365
03026;84;03;Besson;763
03027;84;03;Bézenet;923
03028;84;03;Billezois;363
03029;84;03;Billy;810
03030;84;03;Biozat;901
03031;84;03;Bizeneuille;295
03032;84;03;Blomard;236
03033;84;03;Bost;180
03034;84;03;Boucé;490
03035;84;03;Le Bouchaud;199
03036;84;03;Bourbon-l'Archambault;2 554
03037;84;03;Braize;259
03038;84;03;Bransat;527
03039;84;03;Bresnay;385
03040;84;03;Bressolles;1 139
03041;84;03;Le Brethon;322
03042;84;03;Le Breuil;531
03043;84;03;Broût-Vernet;1 200
03044;84;03;Brugheas;1 547
03045;84;03;Busset;817
03046;84;03;Buxières-les-Mines;1 004
03047;84;03;La Celle;402
03048;84;03;Cérilly;1 309
03049;84;03;Cesset;427
03050;84;03;La Chabanne;174
03051;84;03;Chambérat;286
03052;84;03;Chamblet;1 085
03053;84;03;Chantelle;1 108
03054;84;03;Chapeau;237
03055;84;03;La Chapelaude;942
03056;84;03;La Chapelle;390
03057;84;03;La Chapelle-aux-Chasses;196
03058;84;03;Chappes;241
03059;84;03;Chareil-Cintrat;376
03060;84;03;Charmeil;987
03061;84;03;Charmes;381
03062;84;03;Charroux;342
03063;84;03;Chassenard;1 026
03064;84;03;Château-sur-Allier;169
03065;84;03;Châtel-de-Neuvre;552
03066;84;03;Châtel-Montagne;321
03067;84;03;Châtelperron;133
03068;84;03;Châtelus;108
03069;84;03;Châtillon;310
03070;84;03;Chavenon;137
03071;84;03;Chavroches;256
03072;84;03;Chazemais;499
03073;84;03;Chemilly;605
03074;84;03;Chevagnes;641
03075;84;03;Chezelle;158
03076;84;03;Chézy;217
03077;84;03;Chirat-l'Église;128
03078;84;03;Chouvigny;228
03079;84;03;Cindré;289
03080;84;03;Cognat-Lyonne;708
03081;84;03;Colombier;320
03082;84;03;Commentry;6 059
03083;84;03;Contigny;577
03084;84;03;Cosne-d'Allier;2 020
03085;84;03;Coulandon;637
03086;84;03;Coulanges;298
03087;84;03;Couleuvre;595
03088;84;03;Courçais;313
03089;84;03;Coutansouze;156
03090;84;03;Couzon;314
03091;84;03;Créchy;430
03092;84;03;Cressanges;634
03093;84;03;Creuzier-le-Neuf;1 230
03094;84;03;Creuzier-le-Vieux;3 254
03095;84;03;Cusset;12 909
03096;84;03;Deneuille-lès-Chantelle;90
03097;84;03;Deneuille-les-Mines;358
03098;84;03;Désertines;4 387
03099;84;03;Deux-Chaises;384
03100;84;03;Diou;1 359
03101;84;03;Domérat;8 667
03102;84;03;Dompierre-sur-Besbre;2 990
03103;84;03;Le Donjon;1 028
03104;84;03;Doyet;1 149
03105;84;03;Droiturier;365
03106;84;03;Durdat-Larequille;1 320
03107;84;03;Ébreuil;1 271
03108;84;03;Échassières;370
03109;84;03;Escurolles;792
03110;84;03;Espinasse-Vozelle;974
03111;84;03;Estivareilles;1 116
03112;84;03;Étroussat;664
03113;84;03;Ferrières-sur-Sichon;516
03114;84;03;La Ferté-Hauterive;265
03115;84;03;Fleuriel;340
03116;84;03;Fourilles;187
03117;84;03;Franchesse;480
03118;84;03;Gannat;5 759
03119;84;03;Gannay-sur-Loire;404
03120;84;03;Garnat-sur-Engièvre;692
03121;84;03;Gennetines;629
03122;84;03;Gipcy;237
03124;84;03;Gouise;220
03125;84;03;La Guillermie;120
03126;84;03;Hauterive;1 186
03127;84;03;Hérisson;583
03128;84;03;Huriel;2 600
03129;84;03;Hyds;304
03130;84;03;Isle-et-Bardais;281
03131;84;03;Isserpent;559
03132;84;03;Jaligny-sur-Besbre;551
03133;84;03;Jenzat;515
03134;84;03;Laféline;194
03135;84;03;Lalizolle;415
03136;84;03;Lamaids;216
03137;84;03;Langy;269
03138;84;03;Lapalisse;3 137
03139;84;03;Laprugne;311
03140;84;03;Lavault-Sainte-Anne;1 143
03141;84;03;Lavoine;150
03142;84;03;Lenax;242
03143;84;03;Lételon;90
03144;84;03;Liernolles;205
03145;84;03;Lignerolles;751
03146;84;03;Limoise;172
03147;84;03;Loddes;168
03148;84;03;Loriges;347
03149;84;03;Louchy-Montfand;418
03150;84;03;Louroux-Bourbonnais;204
03151;84;03;Louroux-de-Beaune;168
03152;84;03;Louroux-de-Bouble;229
03154;84;03;Luneau;272
03155;84;03;Lurcy-Lévis;1 879
03156;84;03;Lusigny;1 651
03157;84;03;Magnet;1 037
03158;84;03;Haut-Bocage;855
03159;84;03;Malicorne;773
03160;84;03;Marcenat;415
03161;84;03;Marcillat-en-Combraille;905
03162;84;03;Marigny;201
03163;84;03;Mariol;713
03164;84;03;Le Mayet-d'École;294
03165;84;03;Le Mayet-de-Montagne;1 387
03166;84;03;Mazerier;313
03167;84;03;Mazirat;287
03168;84;03;Meaulne-Vitray;901
03169;84;03;Meillard;315
03170;84;03;Meillers;126
03171;84;03;Mercy;243
03172;84;03;Mesples;122
03173;84;03;Molinet;1 139
03174;84;03;Molles;925
03175;84;03;Monestier;275
03176;84;03;Monétay-sur-Allier;540
03177;84;03;Monétay-sur-Loire;247
03178;84;03;Montaiguët-en-Forez;287
03179;84;03;Montaigu-le-Blin;300
03180;84;03;Montbeugny;651
03181;84;03;Montcombroux-les-Mines;295
03182;84;03;Monteignet-sur-l'Andelot;262
03183;84;03;Le Montet;470
03184;84;03;Montilly;503
03185;84;03;Montluçon;33 342
03186;84;03;Montmarault;1 523
03187;84;03;Montoldre;613
03188;84;03;Montord;212
03189;84;03;Montvicq;702
03190;84;03;Moulins;19 343
03191;84;03;Murat;271
03192;84;03;Nades;154
03193;84;03;Nassigny;193
03194;84;03;Naves;128
03195;84;03;Néris-les-Bains;2 514
03196;84;03;Neuilly-en-Donjon;206
03197;84;03;Neuilly-le-Réal;1 444
03198;84;03;Neure;196
03200;84;03;Neuvy;1 492
03201;84;03;Nizerolles;295
03202;84;03;Noyant-d'Allier;596
03203;84;03;Paray-le-Frésil;382
03204;84;03;Paray-sous-Briailles;617
03205;84;03;Périgny;455
03206;84;03;La Petite-Marche;164
03207;84;03;Pierrefitte-sur-Loire;511
03208;84;03;Le Pin;428
03209;84;03;Poëzat;152
03210;84;03;Pouzy-Mésangy;388
03211;84;03;Prémilhat;2 507
03212;84;03;Quinssaines;1 524
03213;84;03;Reugny;260
03214;84;03;Rocles;347
03215;84;03;Rongères;544
03216;84;03;Ronnet;175
03217;84;03;Saint-Angel;759
03218;84;03;Saint-Aubin-le-Monial;268
03219;84;03;Saint-Bonnet-de-Four;219
03220;84;03;Saint-Bonnet-de-Rochefort;718
03221;84;03;Saint-Bonnet-Tronçais;733
03222;84;03;Saint-Caprais;92
03223;84;03;Saint-Christophe-en-Bourbonnais;432
03224;84;03;Saint-Clément;284
03225;84;03;Saint-Désiré;433
03226;84;03;Saint-Didier-en-Donjon;246
03227;84;03;Saint-Didier-la-Forêt;376
03228;84;03;Saint-Éloy-d'Allier;50
03229;84;03;Saint-Ennemond;612
03230;84;03;Saint-Étienne-de-Vicq;527
03231;84;03;Saint-Fargeol;187
03232;84;03;Saint-Félix;292
03233;84;03;Saint-Genest;388
03234;84;03;Saint-Gérand-de-Vaux;382
03235;84;03;Saint-Gérand-le-Puy;950
03236;84;03;Saint-Germain-des-Fossés;3 638
03237;84;03;Saint-Germain-de-Salles;427
03238;84;03;Saint-Hilaire;515
03239;84;03;Saint-Léger-sur-Vouzance;261
03240;84;03;Saint-Léon;536
03241;84;03;Saint-Léopardin-d'Augy;370
03242;84;03;Saint-Loup;568
03243;84;03;Saint-Marcel-en-Murat;126
03244;84;03;Saint-Marcel-en-Marcillat;125
03245;84;03;Saint-Martin-des-Lais;125
03246;84;03;Saint-Martinien;594
03247;84;03;Saint-Menoux;1 120
03248;84;03;Saint-Nicolas-des-Biefs;162
03249;84;03;Saint-Palais;159
03250;84;03;Saint-Pierre-Laval;358
03251;84;03;Saint-Plaisir;407
03252;84;03;Saint-Pont;695
03253;84;03;Saint-Pourçain-sur-Besbre;370
03254;84;03;Saint-Pourçain-sur-Sioule;4 997
03255;84;03;Saint-Priest-d'Andelot;145
03256;84;03;Saint-Priest-en-Murat;213
03257;84;03;Saint-Prix;793
03258;84;03;Saint-Rémy-en-Rollat;1 767
03259;84;03;Saint-Sauvier;330
03260;84;03;Saint-Sornin;221
03261;84;03;Sainte-Thérence;179
03262;84;03;Saint-Victor;2 093
03263;84;03;Saint-Voir;199
03264;84;03;Saint-Yorre;2 595
03265;84;03;Saligny-sur-Roudon;656
03266;84;03;Sanssat;277
03267;84;03;Saulcet;652
03268;84;03;Saulzet;387
03269;84;03;Sauvagny;83
03270;84;03;Sazeret;141
03271;84;03;Serbannes;813
03272;84;03;Servilly;273
03273;84;03;Seuillet;479
03274;84;03;Sorbier;317
03275;84;03;Souvigny;1 726
03276;84;03;Sussat;103
03277;84;03;Target;251
03278;84;03;Taxat-Senat;200
03279;84;03;Teillet-Argenty;554
03280;84;03;Terjat;181
03281;84;03;Le Theil;389
03282;84;03;Theneuille;350
03283;84;03;Thiel-sur-Acolin;1 029
03284;84;03;Thionne;284
03285;84;03;Tortezais;177
03286;84;03;Toulon-sur-Allier;1 157
03287;84;03;Treban;381
03288;84;03;Treignat;398
03289;84;03;Treteau;514
03290;84;03;Trévol;1 636
03291;84;03;Trézelles;400
03292;84;03;Tronget;887
03293;84;03;Urçay;291
03294;84;03;Ussel-d'Allier;170
03295;84;03;Valignat;69
03296;84;03;Valigny;371
03297;84;03;Vallon-en-Sully;1 491
03298;84;03;Varennes-sur-Allier;3 609
03299;84;03;Varennes-sur-Tèche;223
03300;84;03;Vaumas;535
03301;84;03;Vaux;1 164
03302;84;03;Veauce;38
03303;84;03;Venas;230
03304;84;03;Vendat;2 254
03305;84;03;Verneix;581
03306;84;03;Le Vernet;1 913
03307;84;03;Verneuil-en-Bourbonnais;234
03308;84;03;Vernusse;150
03309;84;03;Le Veurdre;464
03310;84;03;Vichy;25 789
03311;84;03;Vicq;293
03312;84;03;Vieure;273
03313;84;03;Le Vilhain;273
03314;84;03;Villebret;1 331
03315;84;03;Villefranche-d'Allier;1 268
03316;84;03;Villeneuve-sur-Allier;1 051
03317;84;03;Viplaix;292
03319;84;03;Voussac;491
03320;84;03;Ygrande;777
03321;84;03;Yzeure;12 598
04001;93;04;Aiglun;1 413
04004;93;04;Allemagne-en-Provence;541
04005;93;04;Allons;123
04006;93;04;Allos;820
04007;93;04;Angles;69
04008;93;04;Annot;1 017
04009;93;04;Archail;14
04012;93;04;Aubenas-les-Alpes;88
04013;93;04;Aubignosc;614
04016;93;04;Authon;61
04017;93;04;Auzet;102
04018;93;04;Banon;1 065
04019;93;04;Barcelonnette;2 539
04020;93;04;Barles;131
04021;93;04;Barras;146
04022;93;04;Barrême;405
04023;93;04;Bayons;197
04024;93;04;Beaujeu;124
04025;93;04;Beauvezer;389
04026;93;04;Bellaffaire;151
04027;93;04;Bevons;255
04028;93;04;Beynes;121
04030;93;04;Blieux;54
04031;93;04;Bras-d'Asse;546
04032;93;04;Braux;128
04033;93;04;Ubaye-Serre-Ponçon;788
04034;93;04;La Brillanne;1 109
04035;93;04;Brunet;287
04036;93;04;Le Brusquet;968
04037;93;04;Le Caire;74
04039;93;04;Castellane;1 456
04040;93;04;Le Castellard-Mélan;61
04041;93;04;Le Castellet;301
04042;93;04;Castellet-lès-Sausses;138
04043;93;04;Val-de-Chalvagne;84
04045;93;04;Céreste;1 194
04046;93;04;Le Chaffaut-Saint-Jurson;691
04047;93;04;Champtercier;821
04049;93;04;Château-Arnoux-Saint-Auban;5 082
04050;93;04;Châteaufort;25
04051;93;04;Châteauneuf-Miravail;74
04053;93;04;Châteauneuf-Val-Saint-Donat;516
04054;93;04;Châteauredon;71
